otu,Domain,Phylum,Class,Order,Family,Genus,Species
c8e98e2c223d3900eefaf1f51b5cd5f9,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
39c47f3d76baee36a286c74330d36b6f,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
e99673d8789d454f6b21b653c68c828d,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,NA
ff884c4ec71134925aae281cb33f59cc,Bacteria,Myxococcota,Polyangiia,Polyangiales,Sandaracinaceae,Incertae_Sedis,NA
01f65e98eaa4cd42634275650c5abf71,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
99266b1445534b364447497bc671adcd,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA,NA
2d66d59115e5f8c6d716f72f4fc26f23,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Incertae_Sedis,NA
3fced900752e0b649bb04af6a9800721,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,NA
d6efd2da2728fd74ded268122ee05036,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ca92bdf271282ba65ab50c35dd6cad8b,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
9666d7dd642b71cb7082141a70b15971,Bacteria,Myxococcota,Polyangiia,Polyangiales,Polyangiaceae,Incertae_Sedis,NA
869554f1495a0fb04ce25e2d0b0542ec,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
26c984ff3c377ea8d86a7c21324cc6d1,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA
b50a083602c7c809ae000d6eeba85e23,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
b95f15c7fdac8d4a42c64f4ed3190707,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Incertae_Sedis,Incertae_Sedis,NA
40640cca2e35863b7fc44fd2d26716c2,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,NA
10c81da70b8f2309408fed06b48109be,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
c07aacfa3ef797fe59af67c914911a6b,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,NA
71b158f33f6e5593f0d08f95907f45b8,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Luedemannella,NA
40fa96a2f7fc7b939f5eb0d52d7e5b3c,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,IS-44,NA
cf3d8280b7a518c9dc7bffe7be17301f,Bacteria,Myxococcota,Polyangiia,Polyangiales,BIrii41,Incertae_Sedis,NA
6193573d9d1a36cdefdf604d1cc988c1,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,NA
0572acb54e1d35f02d5bfbef7a0dd9e6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ce15b97217bcc7d718f975eff725937f,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,NA
adbda4915419b8f4cd4a001a04cdfc02,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Tardiphaga,NA
c34184c02fab6352be36ef067076b642,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
76477de50a487448b95d148a9d8f2526,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,NA
3bce8332aab36680aceeb0ebd8f8b626,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Incertae_Sedis,Incertae_Sedis,NA
47f2617de53ce85d035fd4d1cc587272,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
7cf674777241465ff8790fabeffc47e5,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,NA
d30f12d1904a6f08dccd4c2d08fc0a3b,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Incertae_Sedis,NA
0c4f8c95fedb27fdbdf839992673c20d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,NA
33de363e60eb3df80908130500c3c55d,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
6165be2f70e0a5d780ad4a35b9101595,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ad4cba5280fb47cbebea01e7031af61c,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Niallia,NA
4240cbdefb886ef8e0b16e50862861b4,Bacteria,Chloroflexota,TK10,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,NA
75c6518a17c789436de02fe362789ba1,Bacteria,Pseudomonadota,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,NA
6f7f59e4b1c796985b95d00a104d72d0,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Opitutus,NA
5c6d027e67b83f48cb4e0c7fb0f9ccd6,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,NA
f321adca1e7bc7d3f5ed2e48eaa39d90,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
27b82a530ebede975591ce82513cc908,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,NA
2ff07c1a0b2f73e487b5e271524ddfac,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA
e0d255228e545cce5eb3534491ec072d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,NA
5a7abaa706fca1ab20458e2afa553348,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
43ce7041b60ae9125ed569911e3c4605,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Incertae_Sedis,Incertae_Sedis,NA
478f81e3c00c6dc5011b18f6420020e7,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055,NA
c9d6daaccbcd134cfd52d37edc72d813,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
c1a919c0a7f5072418d76d102ba6f037,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,NA
3a72502b1bd13796dae57ff709b6ec4c,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Incertae_Sedis,Incertae_Sedis,NA
93aed76e27a38212571103a7d89ae042,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,NA
9e009a61a1eaaf8ab02bd92eed63b2e6,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
dac29f1e157a9487e7b6f146eb6462c9,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Incertae_Sedis,NA
23f93024240b1ad33e45d69154223fc5,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
a5905d0d1935c2894d9565646d2cf6cf,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
38c4d4d8a675313ae6639259f00ff97c,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseotalea,NA
a49ebaa948e108ae98f03541a85f2d9d,Bacteria,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA
f8b8173289056f3442317b4669562a60,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,TRA3-20,Incertae_Sedis,NA
6abc517aa40e9e7b9c652902fe04bb1a,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
0da4b2c3004eb98400a2bc1b1afd4522,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA
adb64de80824454948f5bc58db37ccda,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
74a26e97b02fcab82b0d346de4920f75,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
4fdaccf803f2052f8a6188bafc58e9e5,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,NA
68262884f1021c896f8e1bf7348d773c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
65d60b8e0de038311ef75fab714b0100,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,NA
efaa6e36d2345a51af2b3ddd1de9f3a8,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,mle1-7,NA
ffa37dc5de1dfb59cd8f7270b4aa78fb,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,Incertae_Sedis,Incertae_Sedis,NA
22d99a897dcf0c8ea4da39e5c4b95f3a,Bacteria,Myxococcota,Polyangiia,Polyangiales,BIrii41,Incertae_Sedis,NA
fa67e0725395e99d85af04956443c07d,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,NA
8656f0939d673baefb2eb05d33240c84,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
649f026cd615015b1c0f8e760d309122,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,NA
f4bb0816d7a7fb888a87c59510684b96,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
6ef30ad70950c7994898405da4aa1f2a,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,NA
54658c5cabc3c6c07f1e6556120cc99c,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,NA
dff2dc24cceffe32cc5639bf231c0ad2,Bacteria,Pseudomonadota,Gammaproteobacteria,R7C24,Incertae_Sedis,Incertae_Sedis,NA
fb39f72b3141bcfc07b8d7482808df61,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Rhodoplanes,NA
8102dc3b7fcf905bbdd93da211f0c16a,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
1a56ad3ec2b87cfbeaba8976be08b4b9,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Incertae_Sedis,NA
11118d0ef7f7b766ff3e3512a38996fb,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA
a51af6f7d3369f355257160b33da3cff,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA
fe2343711deb463332981f083e7b42aa,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA
e1b2b6ae4af6686429c21926cc0314a0,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,Incertae_Sedis,Incertae_Sedis,NA
65d5dd20e55a9035694e7196e530537e,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
637cf7187e795692462a373fb25b09a9,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Incertae_Sedis,NA
0b5b12a73e567906697d30d6495e0c5e,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
5f0927bf984f286d11de39a8867c2ac7,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
2b0071539e522e55b5c160f5e7c916a5,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,NA
db8762d8ceabfdf76e061cb6ce813318,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,NA
7cd2cc5832b9f9ef9e0213e3f5f8dda5,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,NA,NA,NA
e78ce664523b2bf5c36eba2a7c7a78dc,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA
2b9b3824e716b8ce09e2b8ac48e092f2,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,NA
b48a188a24ed126894db7d73bd6617cc,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
abb9c32364d49d9599f62187205e76d4,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea,NA
44019c149b81ac5e3f95b8fc49209983,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Incertae_Sedis,NA
ee61ea8d663cd88c88cce3270d713c05,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,NA,NA,NA
289422b3a2da503dd07c7d51dee79113,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,NA
13801e7bc71636162780bd7b6d06bf65,Bacteria,Myxococcota,Polyangiia,Polyangiales,Phaselicystaceae,Phaselicystis,NA
c60262a210173d6a6605e298797827d3,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae_Sedis,NA
9288b6434d22441f8c61df66e2ee0616,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
2e42b6fcd1ef7fb1d69c8b67eec86347,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
6cc9a274e453230e68fd29c0601883a8,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Incertae_Sedis,NA
22cdf7d2ca5352bcbe0770c3ee4e1b51,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea,NA
d056eaae52186d231eab1da634a27a2e,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
06aa8e4e4563cf4540309b2b5ec49a5c,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
0a6510fc635785495e2eba8aac53a028,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA
3b1e12d26037c86c841e182c14f4757f,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,NA
6e747ca2f85f07dfa32ca485bf9da40d,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Buchnera,NA
5de8a8778de89ee8a6b650375c81311d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseotalea,NA
d892d40bc79d0c356bd2886ce8d120ee,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,NA
2fac845da336657d55f1a9f350c6bc09,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA
32e8e8bd0346a139c841baf22f1fe2d2,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Incertae_Sedis,NA
46fed29f1cd56013abcd1cec92e8118c,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
408c454ce286ccfff5ad5c9b846d51c0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA
23dcc18ce3e8a373971d50f5f09bbae0,Bacteria,Myxococcota,Polyangiia,Polyangiales,BIrii41,Incertae_Sedis,NA
000b0b88ceb19d19678f6c3a39f2db73,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
b68433a249009c785cfd0c33250ddf06,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,NA
37e6064d2ca6dc36bfd4a01b0ec3d4f2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
42f0c908b479450952e81c36412bcd5d,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,NA
7a108371967716c424a04c15bd1ad71c,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Variibacter,NA
7fd3fc3eb70370e3933c5b130196225b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,NA
585acbab6a2210c0f4feb3a5180a89a3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
a8d6ce731974a31e67e628f063b4449c,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,NA,NA
ea85f08804eb16a0f2abf74559296b41,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Oleiharenicola,NA
0e8efbac1ecb94ddcef73744fc125a27,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
5073eb042f1600783fe65118c8151bc3,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Pararhizobium,NA
78b14ac22ebd6a508a7f122a42beb87a,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Umezawaea,NA
6849c8bddac67d506969ad93d9b61c57,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,NA
f64f4c952d00766db152b356296b3880,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
277297d556cd1abee7d9101d84af6dc5,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Incertae_Sedis,Incertae_Sedis,NA
ed42c63e4a061ea5c9e3543bcadd1724,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Pedomicrobium,NA
f7f26889d99a58e15edf7aeb3af6dd34,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
107435e98b9035521392ef009000b713,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,NA
1cb47ffbe95d6888ae569ef095d62530,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
826898dd1ab95227d2a64de3294e40a8,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Rhodopseudomonas,NA
1c5a9950a92338425dc077194bc4a4c7,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Buchnera,NA
159444bc0b813da46a659d21a4d714fe,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Oleiharenicola,NA
bdc139e25c058b96c5f87bbbad0741de,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Incertae_Sedis,NA
3d3adf636be80f1c191d186d0636154d,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Incertae_Sedis,NA
0b3dd3540885ae4218173548b8711d43,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhodomicrobiaceae,Rhodomicrobium,NA
2d41f4876372c60eda05a482b0a81996,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
956290465e6b3f3c2559cfd56d7a4536,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
3125694452d98013214919bea3df321d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Hassallia,NA
def70e1254bdff0306c7222befc35a46,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Paraconexibacter,NA
d54837c93601317c292dc2fb9883f7d1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,Incertae_Sedis,NA
6cc809b9dc6b1b6ec69d715cc4a6b20e,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Incertae_Sedis,Incertae_Sedis,NA
5bf3dfd23e126d9b5d040b3ffd30c5a4,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,NA
7da3dee265d44ea1fe5bcd562e70dcc0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea,NA
6348e24d925434a5aa8218148b5c279d,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
8628b1c26163f86d673d706e78a7dc97,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Incertae_Sedis,NA
4a3ff0ccd4777dee9f343fc96b50854b,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
4c332960b3e08bad4bbc005640907e5c,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Incertae_Sedis,Incertae_Sedis,NA
94a612192481fa053c10fa01f4851f3c,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,NA
83fcec8be9b636bacd3da0e669935176,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
9135354ae39ffcf2c0faac3ef92a6b35,Bacteria,Acidobacteriota,Acidobacteriae,Elev-16S-1166,Incertae_Sedis,WY65,NA
fff8435196c5d1c9e07f35f910a2851d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea,NA
0e55339184fe9a032b6098595b39905f,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
d0b9c330738973d81ad218cf04665972,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
1e7eeae571b5c0cc6a180ced3cd48db4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae_Sedis,NA
ac68c7c702432c26bc13677cb4c1ea8f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Incertae_Sedis,NA
6f07c7898985c61244bdc4640211408e,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
a1e4b87037cdd8aba5dacccffae944bb,Bacteria,Myxococcota,Polyangiia,Polyangiales,BIrii41,Incertae_Sedis,NA
d34a22c9102614af99385e77e6ae3188,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
c7396cbd24690e0b9953a2f2221e2b8f,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Incertae_Sedis,NA
43a922da6dc12b0a1e8cec8341bd9e57,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,Incertae_Sedis,NA
540e04eb50350920063f25b701d7308d,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
a759c2ceb519ebf954cac2c2257921a3,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
0435511639a585c9bd711a606b0a5cb8,Bacteria,Actinomycetota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,NA
1c32450170d2e2dcb47eae538f904820,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Incertae_Sedis,Incertae_Sedis,NA
faf12d1e8ced164ada65be05df6962d1,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Incertae_Sedis,Incertae_Sedis,NA
b40b13bab00c9599b73cf78cc90bf6de,Bacteria,Myxococcota,Polyangiia,MSB-4B10,Incertae_Sedis,Incertae_Sedis,NA
daa07d985a5c9f9a2900be456842474a,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
24577bf48a0acfd6bf24269ed20af563,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,A0839,Incertae_Sedis,NA
09e373b55f94c8b44507f98c47581872,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA
d44b71b2758b4348c66fe9d947935992,Bacteria,Pseudomonadota,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,NA
5aa5614c3b98c2b8abeda2760ee15d2f,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Incertae_Sedis,Incertae_Sedis,NA
c4cfe9a63b2aabcf4d2cb8324fda4719,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,NA,NA
39b79dc4378d70026b8831b83d19fc63,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
193c6c7785cf371d71782c5b72d9be2e,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
7b8fe6ced40068312b04832e57b94127,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,NA
bdfb970b8e1ecedffb9c0d90755ffa0d,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
75d10a624be49742100ea97e29a79def,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,NA
486337399ee28cfce1cd938314ee2c94,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Incertae_Sedis,Incertae_Sedis,NA
191920f220609ee2ab53ebab5cc286d4,Bacteria,Myxococcota,Polyangiia,Polyangiales,BIrii41,Incertae_Sedis,NA
89acd7a8ab1abca3a61af5fa40f059b5,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
b13dfaf3cf3501455101931e4f8558cd,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae_Sedis,NA
